#OTU ID	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
Zotu10258	0	3	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	1	0	0	3	3	4	0	1	3	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zotu1200	0	2	0	0	10	0	0	7	13	2	0	4	3	14	12	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	19	16	24	6	2	0	14	12	5	4	3	1	0	1	53	0	7	3	0	0	0	4	0	2	0	1	0	0	0	0	1	8	7	3
Zotu6340	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2	0	0	1	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu8889	0	1	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	3	0	6	0	0	2	3	0	2	1	5	0	1	1	0	6	0	0	0	6	0	3	0	2	0	3	0	0	0	0	0	0	0	0
Zotu446	0	4	6	1	3	0	0	12	6	4	4	6	9	0	7	10	6	8	16	28	4	1	0	2	2	4	2	10	4	12	18	7	14	22	6	2	36	27	10	8	29	10	26	5	26	16	3	15	1	189	7	46	11	27	5	29	9	6	8	1	11	4	6	28
Zotu11950	0	5	0	0	3	0	4	0	1	7	1	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	1	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0
Zotu508	0	6	0	0	32	0	3	10	25	9	0	0	0	90	5	7	5	7	7	9	5	0	0	0	1	2	0	1	0	50	4	48	76	6	0	1	21	16	11	10	11	12	27	9	17	87	19	26	0	30	0	9	1	7	2	13	0	1	2	1	19	7	54	55
Zotu1565	0	6	0	0	7	0	0	2	4	2	0	2	1	2	0	3	0	1	1	8	1	0	0	0	0	1	0	2	0	5	11	12	12	6	0	0	16	2	1	3	9	3	6	0	8	11	11	23	0	7	0	1	0	4	0	2	0	6	0	0	14	0	9	9
Zotu5646	0	1	0	0	0	0	0	0	1	0	0	0	0	5	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	10	1	10	2	5	2	1	1	4	2	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0	1	0	0	2	0	0
Zotu10684	0	4	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10849	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	0	0	0	1	0	0	0	0	12	0	4	0	0	0	9	0	0	0	0	0	0	0	0	0	3	2	0
Zotu5548	0	13	0	1	5	1	1	0	4	3	3	0	0	0	0	1	4	0	1	15	2	1	1	0	0	2	4	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
Zotu4674	0	1	0	0	3	0	0	1	0	1	2	0	0	3	0	2	0	0	2	7	0	0	0	0	0	0	0	0	0	1	0	1	4	1	0	0	2	0	4	3	2	2	10	1	6	5	4	7	1	4	0	4	0	0	0	4	0	0	0	0	7	4	0	2
Zotu6771	0	2	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6	9	2	1	3	0	6	2	0	1	0	1	0	2	0	4	0	0	0	3	0	0	0	2	0	0	0	0
Zotu1272	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4268	0	1	2	0	4	0	0	2	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	7	0	0	2	0	0	1	2	1	3	1	10	0	9	3	2	0	1	0	1	1	0	0	2	11	0	3	0
Zotu1208	0	4	0	0	3	0	0	7	4	0	0	0	0	19	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	27	0	124	21	1	0	0	1	3	2	3	0	0	3	2	2	53	25	0	0	0	0	0	0	0	0	1	1	0	2	0	1	12	1	3
Zotu1055	0	6	0	0	23	0	0	7	17	1	0	11	3	48	3	5	4	5	3	13	3	0	0	2	0	0	1	0	0	24	0	19	12	9	1	1	19	8	17	1	5	1	8	1	6	49	6	4	0	0	0	3	0	7	0	5	0	2	1	0	3	7	21	5
Zotu2560	0	1	0	0	1	0	0	0	4	0	1	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	18	0	55	11	0	0	0	6	0	0	0	0	0	0	0	1	23	12	0	0	3	0	3	0	0	0	0	0	0	0	0	1	7	1	4
Zotu1125	0	2	0	0	23	0	0	6	7	0	1	4	3	1	1	0	2	0	7	4	0	0	0	0	0	1	0	0	0	43	9	43	35	5	0	0	5	0	2	1	5	1	9	2	6	43	23	6	3	1	0	11	0	0	2	0	0	0	1	0	22	4	15	20
Zotu1324	0	3	0	0	1	0	0	1	1	2	1	13	26	8	7	1	0	1	3	2	0	0	0	0	0	0	0	0	0	9	5	20	19	3	0	0	22	2	2	4	3	0	7	2	14	3	26	11	1	9	0	4	0	1	0	5	1	0	0	0	29	3	23	10
Zotu499	0	5	1	1	32	1	1	23	32	16	7	2	0	59	22	10	9	5	3	29	7	0	0	2	8	0	0	2	0	16	10	51	58	27	6	1	37	27	20	10	17	7	31	5	16	55	41	3	6	10	1	16	0	14	0	24	0	7	0	5	34	21	11	20
Zotu816	0	2	2	1	23	1	0	18	29	3	4	1	3	3	2	4	0	13	7	19	6	0	0	2	2	3	1	3	2	6	4	0	11	11	4	2	31	37	18	6	16	11	18	1	12	10	10	6	0	51	3	46	6	13	4	19	2	2	0	5	0	6	1	1
Zotu979	0	1	0	0	0	0	0	0	0	0	0	12	11	7	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	25	0	77	0	0	0	1	3	2	2	2	5	6	0	20	27	31	26	0	1	0	3	0	0	0	0	0	0	0	1	0	9	26	80
Zotu1542	0	1	0	0	3	0	0	6	0	2	0	19	24	11	2	2	0	1	3	1	2	0	0	0	0	0	0	0	0	1	0	0	30	2	0	0	5	2	1	0	0	0	0	0	5	10	49	16	0	0	0	5	0	0	1	4	0	0	0	0	16	0	26	4
Zotu1625	0	2	2	0	19	0	0	14	43	1	0	3	1	3	5	2	3	3	1	7	2	0	0	4	10	0	0	0	3	14	19	3	1	8	0	0	7	7	2	4	7	5	10	2	9	1	0	11	3	4	0	9	0	6	0	15	1	3	2	4	4	8	0	0
Zotu5377	0	1	0	0	5	0	0	0	0	0	0	0	0	0	7	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	8	23	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5
Zotu929	0	2	0	0	17	0	1	10	21	2	0	0	0	12	2	0	0	1	0	16	6	0	0	1	1	3	0	2	1	6	4	2	6	11	3	3	25	23	22	6	7	22	60	4	9	25	0	5	0	17	0	10	0	3	2	30	2	1	0	9	6	4	10	2
Zotu2397	0	2	0	0	3	0	0	0	1	0	0	0	4	9	2	1	0	0	1	1	0	0	0	0	3	2	3	0	0	7	3	29	15	8	0	0	9	1	0	0	5	2	3	1	8	25	1	6	0	1	0	2	0	0	0	2	0	0	0	0	3	0	5	2
Zotu3392	0	2	0	0	4	0	0	2	2	1	0	0	0	2	2	0	0	0	7	3	0	0	0	0	0	0	0	0	1	0	0	1	4	0	5	0	5	4	3	0	2	4	17	0	0	7	0	4	0	3	1	4	0	0	0	5	0	3	0	0	0	0	8	0
Zotu1912	0	1	0	0	3	0	0	0	4	0	1	3	11	0	0	2	0	0	0	2	0	0	0	0	0	0	0	3	0	25	3	7	26	1	4	0	8	0	6	0	3	4	1	0	3	13	8	27	0	0	0	0	0	0	0	1	0	0	0	0	19	14	16	17
Zotu1803	0	2	3	0	12	0	1	13	14	3	0	0	0	7	0	2	0	1	2	12	1	0	0	1	0	0	0	2	0	3	0	2	0	2	0	2	13	4	9	2	14	2	23	0	2	17	0	4	2	10	0	6	0	11	3	3	0	0	0	0	1	0	5	2
Zotu5746	0	3	0	0	3	0	0	2	3	0	0	1	0	0	2	2	0	2	0	2	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	2	0	1	3	2	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0
Zotu2897	0	2	0	0	18	0	0	22	11	2	0	0	0	0	0	0	0	7	2	0	0	0	0	3	0	0	0	1	0	3	4	0	0	2	0	1	0	6	2	0	0	1	8	0	4	0	0	3	1	4	2	7	0	1	0	3	0	0	0	0	0	0	0	0
Zotu4134	0	4	6	0	0	0	1	3	13	2	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2	14	0	0	2	0	0	2	0	0	0	0	0	3	2	1	4	0	0	0	0	0	0	0	0	0	0	0
Zotu2615	0	3	0	0	6	0	0	1	2	1	0	14	12	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	8	7	2	0	0	0	0	0	0	5	0	0	0	11	10	3	3	0	0	0	2	0	0	0	0	0	0	1	1	2	6	2	1
Zotu1985	0	3	0	0	0	0	0	0	3	0	0	1	14	16	13	0	0	0	0	1	2	0	0	0	0	0	0	0	0	28	8	1	44	0	0	0	1	9	0	0	0	0	0	2	6	8	4	27	0	0	0	0	0	0	0	0	1	0	0	0	1	0	6	4
Zotu957	0	2	0	0	12	0	0	7	1	5	0	16	2	7	0	0	3	0	0	3	5	0	0	0	0	0	2	0	0	52	15	86	38	3	0	0	7	0	3	0	1	2	5	0	5	73	13	5	0	0	0	2	0	0	2	3	0	6	0	0	12	3	5	2
Zotu4646	0	3	0	0	11	0	0	1	2	1	0	0	0	0	0	0	1	2	0	2	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	4	2	6	0	0	0	0	8	3	0	1
Zotu303	0	1	0	0	16	0	0	13	5	1	4	40	27	40	8	2	0	1	0	15	2	0	2	0	0	0	0	1	0	154	46	304	31	10	3	3	24	14	19	3	17	10	20	4	52	246	38	30	2	6	2	7	0	6	0	5	0	2	0	6	97	111	55	44
Zotu201	0	3	0	0	2	0	1	0	3	16	1	13	15	164	0	5	6	4	0	9	0	0	0	3	2	0	1	2	1	0	801	32	830	2	0	0	16	11	6	2	11	12	11	6	122	82	36	38	0	4	0	4	0	2	2	1	0	0	1	1	1	62	0	150
Zotu3954	0	1	0	0	5	0	0	0	3	2	0	0	0	7	2	0	0	2	2	1	0	0	0	0	0	0	0	0	1	0	3	13	7	0	0	0	0	0	4	0	0	0	1	0	1	3	2	3	0	0	1	0	0	1	0	3	0	1	0	0	0	0	2	0
Zotu7970	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8397	0	1	0	0	7	0	0	4	6	1	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	2	5	0	2	0	0	0	2	7	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
Zotu8892	0	1	0	0	3	0	0	5	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Zotu2508	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	9	7	0	0	0	0	0	0	0	0	1	1	1	3	0	3	5	0	0	8	1	1	2	3	2	2	0	3	1	1	2	1	38	0	5	2	3	1	0	2	0	0	0	3	2	2	0
Zotu835	0	1	0	0	15	0	0	12	19	2	0	0	0	0	0	4	3	2	10	34	2	0	2	1	0	0	1	0	0	3	3	0	3	14	15	0	51	34	13	9	17	8	31	2	1	2	5	3	1	77	0	18	6	7	1	10	4	0	2	3	3	2	0	2
Zotu12348	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5833	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7945	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	7	3	0	0	0	0	0	0	0	2	0	0	1	4	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1
Zotu3849	0	1	0	0	0	0	0	5	1	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	20	0	0	0	0	0	0	0	0	0	0	0	3	12	25	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu449	0	1	0	0	11	0	0	8	15	2	0	6	11	24	0	1	0	2	2	2	3	0	0	0	0	0	0	2	0	72	11	107	100	3	3	3	31	8	10	12	10	13	7	3	102	47	29	29	2	4	3	15	2	5	4	8	0	3	1	4	16	13	58	104
Zotu2483	0	1	0	0	0	1	0	0	2	0	0	8	10	2	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	16	9	8	6	2	2	10	2	3	0	0	2	6	0	8	1	4	3	0	3	0	3	2	6	0	1	0	0	0	1	3	1	0	0
Zotu2413	0	1	0	0	4	0	3	1	2	3	2	3	0	8	1	4	0	0	5	4	0	0	0	0	1	0	0	0	2	11	4	41	17	5	1	0	3	0	1	0	1	2	4	0	3	11	4	0	0	6	0	3	0	5	1	3	0	0	0	2	2	2	2	1
Zotu2788	0	4	0	0	2	1	0	0	1	0	4	0	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	3	11	0	0	0	0	0	0	2	0	0	0	0	28	0	13	9	0	3	1	3	0	1	0	0	0	0	0	0	1	0	0	14
Zotu3234	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	38	3	0	0	0	0	0	0	0	0	0	0	0	50	3	0	0	0	0	1	0	0	0	0	0	0
Zotu2277	0	1	2	0	3	0	0	8	9	4	2	2	0	2	5	0	0	1	2	9	0	0	0	2	0	0	0	6	0	0	1	0	7	7	1	2	21	5	4	1	5	0	21	5	0	3	9	0	0	13	0	9	3	9	0	12	1	0	2	1	5	3	3	0
Zotu5463	0	1	1	0	0	0	0	2	8	1	0	0	0	1	2	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	1	3	0	2	0	0	6	1	0	1	4	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10105	0	2	0	0	2	2	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu251	0	5	0	0	20	0	0	15	10	1	4	25	17	45	14	3	2	2	4	19	0	2	0	1	1	1	5	4	0	195	62	400	38	13	3	2	42	25	17	17	9	8	38	4	40	317	41	34	0	7	5	8	0	2	2	11	0	1	0	1	136	137	93	37
Zotu523	0	1	0	0	14	0	0	13	9	2	0	11	3	70	106	3	0	4	2	11	2	0	0	0	0	3	0	0	1	14	66	6	71	8	5	3	10	14	5	4	2	4	2	0	114	18	42	21	0	1	0	6	0	3	0	5	0	0	1	1	4	5	12	55
Zotu5546	0	2	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	3	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	33	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
Zotu2557	0	1	0	0	3	0	2	2	5	0	0	0	4	11	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	19	2	0	0	9	4	0	2	2	1	5	0	9	2	8	15	0	1	0	3	0	1	0	1	3	0	0	1	0	0	0	2
Zotu1387	0	5	1	0	10	0	0	1	17	0	0	8	6	8	0	2	0	0	1	15	4	0	0	1	0	0	0	0	0	1	5	3	0	9	4	0	11	6	10	6	9	5	27	0	11	9	5	3	0	1	4	17	1	5	0	10	0	0	5	6	11	9	27	8
Zotu5807	0	2	0	0	4	0	0	0	1	3	0	0	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	5	4	0	0	0	2	2	0	2	2	0	5	0	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0
Zotu7883	0	2	0	0	0	0	0	0	0	0	0	2	8	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	5	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2
Zotu1309	0	1	0	0	18	0	0	7	14	1	0	36	17	3	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	18	7	13	5	5	0	0	3	2	4	0	4	3	0	0	2	10	16	20	0	0	2	3	0	0	0	2	0	0	0	0	24	7	5	21
Zotu184	0	1	0	0	36	0	0	20	11	8	4	46	34	62	45	3	1	1	14	31	7	0	0	0	2	0	1	8	1	272	83	620	61	22	12	10	71	16	11	8	17	13	34	1	91	567	88	73	0	11	0	11	0	11	3	14	3	8	3	4	237	178	97	104
Zotu2133	0	2	0	0	4	0	1	7	3	4	0	0	0	8	2	0	3	1	2	8	4	0	0	1	2	3	0	0	1	0	0	3	5	7	0	1	16	7	7	0	13	13	13	1	2	0	2	0	0	8	0	10	0	14	2	2	0	0	0	4	8	1	3	10
Zotu572	0	1	0	0	11	0	0	10	12	1	0	17	19	24	44	1	0	0	0	6	2	0	0	0	0	0	0	0	2	39	52	22	126	4	3	1	1	2	0	0	4	2	7	3	27	30	62	93	0	0	3	5	0	0	0	3	1	0	0	2	28	12	13	52
Zotu6728	0	4	0	0	0	0	0	0	1	0	0	0	1	0	2	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	3	4	3	1	1	0	1	1	0	1	3	0	2	0	0	0	2	0	1	0	2	0	2	0	2
Zotu1505	0	2	0	0	15	0	0	22	12	4	0	0	0	0	0	1	0	12	5	12	1	0	0	0	0	0	0	2	0	0	2	0	8	9	10	0	1	13	15	0	5	8	34	0	1	6	0	10	0	13	0	17	0	2	7	13	3	4	0	4	1	4	3	2
Zotu2114	0	2	0	3	1	0	0	0	3	3	0	0	0	0	0	2	0	0	6	4	2	0	0	0	0	4	0	0	0	0	0	1	0	11	7	2	14	10	3	2	5	0	8	0	10	0	1	1	0	19	1	4	2	6	0	4	0	2	0	5	3	0	0	0
Zotu4124	0	1	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	3	0	12	2	0	4	0	0	0	1	4	2	0	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	1
Zotu2450	0	3	0	0	4	0	0	6	4	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	1	5	4	7	0	2	0	0	8	8	3	4	5	1	20	0	2	4	0	0	2	6	0	8	2	5	0	1	0	0	0	4	3	0	4	0
Zotu11202	0	3	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5199	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	1	3	0	0	0	0	0	0	24	0	4	2	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	6
Zotu4682	0	2	0	0	4	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	3	0	0	2	0	3	0	21	5	3	0	0	0	0	3	0	3	0	3	1	1	0	0	8	0	3	1
Zotu1634	0	2	0	0	0	0	0	0	0	4	3	0	0	3	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	108	0	0	2	5	0	0	3	2	0	0	0	37	1	21	1	0	0	0	0	0	3	0	3	2	6	0	0	0	0	3	0
Zotu8340	0	1	1	0	2	0	2	2	5	1	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
Zotu7647	0	1	2	0	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1160	0	2	0	0	2	0	0	2	10	3	0	9	10	20	20	1	0	0	0	4	0	0	0	3	1	0	0	0	0	8	11	8	83	1	0	4	5	6	2	5	0	7	3	0	15	13	18	27	3	2	0	3	0	1	0	0	0	0	0	0	15	4	13	10
Zotu9558	0	2	0	0	2	0	0	1	4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	1	0	0	0
Zotu1048	0	1	0	0	12	0	1	4	5	4	0	1	1	0	1	0	0	3	0	5	0	0	0	0	0	0	3	0	0	46	2	19	18	2	0	0	7	7	0	6	4	0	2	0	0	56	13	17	0	7	0	4	0	2	0	0	0	0	0	2	8	86	1	21
Zotu2300	0	2	0	0	0	0	2	3	0	2	0	2	2	1	5	0	0	1	0	4	0	0	0	0	0	0	0	1	0	7	4	20	12	4	1	0	7	1	4	0	6	1	3	0	27	14	8	13	0	0	0	8	0	0	0	2	0	2	0	0	6	3	3	7
Zotu10657	0	2	2	0	4	0	0	1	0	4	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	3	1	0	0	0	1	2	4	4	1	0	5	1	0	0	8	3	8	0	4	1	1	1	1	8	0	5	0	1	0	4	0	2	0	2	2	0	0	0
Zotu9421	0	1	0	0	0	0	0	7	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	1	0	0	0	3	0	0	0	2
Zotu444	0	9	2	0	23	0	0	31	34	0	7	0	0	1	0	1	0	14	9	61	7	0	0	2	1	2	0	3	0	8	0	6	27	33	16	10	86	65	26	7	36	23	37	8	9	5	18	12	0	100	3	26	12	26	3	21	8	5	1	13	0	0	1	0
Zotu927	0	1	0	0	5	0	0	3	6	0	1	8	6	0	2	6	0	0	4	0	0	0	0	0	0	0	0	0	0	280	2	11	12	2	3	0	7	3	5	6	1	2	5	0	0	32	3	7	0	4	0	4	0	2	2	4	0	0	0	2	6	12	0	2
Zotu7484	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
Zotu2082	0	2	1	0	16	0	0	5	12	4	0	0	2	6	3	0	5	4	0	4	0	0	0	0	0	0	0	0	0	13	14	24	17	0	0	0	4	0	0	0	0	1	2	0	6	6	2	8	0	3	0	6	0	0	2	0	0	0	1	0	0	13	14	3
Zotu7260	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	7	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	8	5	0	1	0	0	0	0	0	0	0	0	1	0	2	2	2	0	0	0	0	1	0	0	0	0	0
Zotu1091	0	4	2	0	8	4	0	7	3	1	3	0	0	0	0	2	0	1	9	23	5	0	0	2	0	1	0	0	2	2	0	0	16	9	5	2	27	19	20	5	14	13	19	4	3	2	3	6	0	54	4	12	1	11	2	6	2	7	0	4	0	0	0	0
Zotu3869	0	3	0	0	6	0	0	4	9	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	3	0	0	0	1	0	0	4	5	0	0	5	11	11	0	0	0	5	0	0	0	0	3	0	7	0	1	0	0	2	3	2	0	4	2
Zotu6332	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	7	9	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3	11	2
Zotu4111	0	1	0	0	8	0	0	5	0	2	4	0	0	19	0	0	1	1	1	4	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	3	0	6	1
Zotu3365	0	1	0	0	0	0	0	0	1	4	0	0	3	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	20	0	1	0	0	2	1	1	0	0	0	0	0	19	21	15	1	0	0	2	0	0	0	0	0	0	0	0	0	1	4	7	0
Zotu3193	0	1	0	0	0	0	0	0	0	2	1	0	8	0	14	0	3	0	0	6	0	0	0	0	0	0	2	0	0	0	19	0	4	0	0	0	0	6	0	0	0	0	0	0	8	2	9	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	2
Zotu5342	0	4	4	2	1	0	0	0	3	4	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	2	3	0	0	0	0	0	0	2	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	20	3	0	0	3	0	4	0	0	0	0	0	0
Zotu3789	0	1	0	0	15	0	0	5	15	6	2	0	0	2	0	0	0	5	2	9	2	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	2	4	0	3	1	0	2	3	0	0	0	1	2	4	0	2	1	1	0	1	0	2	0	0	0	0	0	0
Zotu1767	0	1	0	0	6	0	2	2	3	1	0	1	4	5	46	1	1	0	0	3	0	0	0	0	0	1	1	0	0	9	29	0	23	2	2	1	3	3	0	0	0	0	2	0	10	2	6	6	0	0	0	3	0	0	0	2	0	0	0	0	3	1	5	7
Zotu9327	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	15	0	0	0	1	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
