	18.SPF.CD	11.CON.HFD	20.SPF.HFD	24.SPF.HFD	2.CON.HFD	23.SPF.HFD	17.SPF.CD	1.CON.CD	3.CON.CD	13.SPF.CD	21.SPF.HFD	14.SPF.CD	16.SPF.CD	10.CON.HFD	12.CON.CD	15.SPF.CD	22.SPF.HFD	9.CON.CD	5.CON.CD	6.CON.HFD	8.CON.HFD	19.SPF.HFD	7.CON.CD	4.CON.HFD	taxonomy
OTU_56	0.0792353785965434	0.998185117967332	0.155814722130412	0.309740649993065	0.236296726709278	0.388753277280535	0.0956438570559082	0.171393593144256	0.125577943946572	0.0288647890808626	0.306187959899254	0.0576202823393835	0.0464300453982666	0.691874497184232	0.0452420449404313	0.0231760452396403	0.145328719723183	0.102724649024116	0.269859369061193	0.237209302325581	0.694912617331328	0.741762980852165	0.106439595529537	0.367215041128085	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;
OTU_37	0.173327390679939	0.702072786321521	0.136928089144908	0.046229947760159	0.472593453418555	0.140131995298798	0.378227980175637	0.750867169965313	0.0285404418060392	0.0577295781617253	2.12850017284804	0.134447325458561	1.29488237721832	0.337892196299276	0.160860604232645	0.0185408361917122	0.228373702422145	0.420681896003522	1.13645001900418	0.12093023255814	0.596380231291811	0.741762980852165	0.864821713677488	3.11398354876616	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Mucispirillum;
OTU_78	0.173327390679939	0.0382080427930079	0.448557533405732	0.781286117146688	0.0774743366259926	0.456559081457373	0.139118337535866	0.240767190369312	0.102745590501741	0.111335615026184	0.207417650254334	0.115240564678767	0.0722245150639703	0	0.291559845171668	0.101974599054417	0.15916955017301	0.107616298977645	0.00380083618396047	0.027906976744186	0.0570450656018254	0.523259157035248	0	0.244810027418723	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_76	0.0990442232456792	0.0811920909351418	0.358846026724586	0.152558827608525	0.162696106914585	0.27122321670735	0.0565168246239457	0.00408079983676801	0.0171242650836235	0.0783472846480558	0.103708825127167	0.0528185921444348	0.0103177878662815	0.278895146151783	0.0653496204695119	0.0556225085751367	0.0899653979238754	0.117399598884704	0	0.251162790697674	0.228180262407302	0.0287505031338048	0	0.0881316098707403	Bacteria;;;;;;
OTU_43	0.668548506908335	1.50444168497469	0.467444166391237	1.00781286117147	0.987797791981406	0.876955067353765	0.417355012607599	0.710059171597633	0.0799132370569096	0.247412477835966	1.5013087066028	0.427350427350427	0.603590590177466	1.28720836685438	0.447393555522043	0.296653379067396	0.809688581314879	0.166316098419997	0.40668947168377	0.744186046511628	1.36908157444381	0.339255936978897	0.634202590030158	0.842146494320407	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;
OTU_14	2.07992868815926	1.38981755659566	2.95575806223146	1.02630484027553	1.85551036219252	2.20594882921978	0.612990174767412	1.17527035298919	3.01957874307894	1.15046802193724	0.355573114721715	1.06117353308365	0.149607924061081	1.45883614910164	2.16156436937616	2.02558635394456	0.692041522491349	2.66105757471995	2.32611174458381	3.8093023255814	1.60244775190582	1.66752918176068	2.24853645556147	1.25342734038386	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter;
OTU_72	0.247610558114198	0.334320374438819	0.037773265971009	0.221903749248763	0.205306992058881	0.05424464334147	0.213024954351795	0.489695980412161	0.119869855585364	0.16906519318791	0.592621857869524	0.211274368577739	0.737721832439125	0.166264414052025	0.35690946564118	0.449615277649022	0.408304498269896	0.185882698234114	0.429494488787533	0.227906976744186	0.243738007571436	0.138002415042263	0.408018449529892	0.244810027418723	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_77	0.0990442232456792	0	0.00472165824637613	0	0	0	0.543431005999478	0.775351968985921	0.359609566756093	0.309265597294957	0	0.821089023336214	0.123813454395378	0	0.422259086110692	0.366181514786317	0	0.195665998141173	0.273660205245154	0	0	0	0.221749157353202	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;;
OTU_66	0.0792353785965434	0.210144235361544	0.14637140563766	0.147935832832509	0.333139647491768	0.284784377542718	0.026084688287975	0.0693735972250561	0	0.0371118716753948	0.291372413452516	0.0528185921444348	0.0928600907965332	0.257441673370877	0.0251344694113507	0.0648929266709929	0.166089965397924	0.0391331996282346	0.0266058532877233	0.316279069767442	0.352642223720375	0.402507043873268	0.0532197977647685	0.2301214257736	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium IV;
OTU_96	0.198088446491358	0.00477600534912599	0.0188866329855045	0.0323609634321113	0.131706372264187	0.0045203869451225	0.226067298495783	0.0326463986941441	0.0456647068896627	0.0783472846480558	0.00987703096449207	0.216076058772688	0.0928600907965332	0	0.854571959985925	0.217854825252619	0.145328719723183	0.415790246049993	0.0456100342075257	0.130232558139535	0.0726028107659596	0.0287505031338048	0.0532197977647685	0.122405013709362	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella;
